sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
Por3_E1,220343,0.05653957057688093,0.06980151100857016,0.006138885344961004,-0.05076444488044233,0.01512912009385325,-0.0001422396272880947,0.020742587203897014,-0.0032949180485731836,-0.0064659483309030975,-0.00594442623686561,0.0062150737863919964,-0.008925510735260142,-0.0011129080101543684,0.00018733046233460784,0.001565888924236631,0.00291116292336296,0.0004329884037930085,0.0010611252704560282,0.0016831734202646048,0.00038840595620533494,0.000428500818358998,-0.000173747252867442,-6.281265563088337e-05,-0.000814717329046864,8.085438762537582e-05,0.00010167771034772392,0.00016348352642992867,0.00046475884643827094,-0.00038166862145691657,-1.0888681491869587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E2,220344,0.07547217176331499,0.07423921167868505,0.0015499880084662784,-0.05293348853970401,0.021795801471914716,0.011247953539959934,-0.0008062808791730532,-0.0009005546207829692,0.0028448938496328344,-0.005035918969521731,-0.000867668007256479,0.006158497975073535,0.0036933558775856267,-0.0009472620331448928,0.0022523886518528895,0.0020781694295952343,3.645073882982447e-05,0.0013582275712790948,-0.003995592058232407,0.001223661632675881,-0.002375913652715849,-0.002428634614046539,-0.0006129357175407919,0.0006593775861027925,0.001238190428005413,0.0027964310528020403,0.0013255041322773795,-0.0010955092311067352,-0.0013176105239924387,0.0004038539732746368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E3,220345,0.06265226707179158,0.07727190470414592,0.0071774320835933676,-0.046538841446827246,-0.0007698440067010437,0.0058262626027309585,-0.007047483413792132,0.004338574203759937,0.0008250156237310855,0.003724871296498867,-0.003245649213252953,-0.004602255340152119,-0.001798076512302177,-0.0022333705308408,-0.00024578177259617555,0.0008104976148038325,-0.001088203458521977,-0.0016045718283528045,0.0005218815986343739,-0.0002957268795624459,0.0006371890367023552,-0.0009952454085981968,-0.00013664872760453365,-0.0013761709589695554,0.0019158552686612657,-0.0006096347809898611,0.0009703095450700565,0.0036767698494200377,-0.0011074820940212657,-0.00019613326385870165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_E4,220346,0.05550946652075986,0.07619562882820681,0.00936535239215804,-0.05027685850418276,-0.003933458114842185,0.0035434310747998157,-0.011132426704286068,0.005703337011609067,0.00010181618072038881,0.009776673312730551,0.0023488451986173535,-0.0033223419954022315,-0.001183023762322528,0.004605601694598314,-0.006415442142488819,-0.001462767834051614,-0.0004973597057485742,-0.0009475724738992319,-0.0007495239777117165,-0.00045765217612065914,-0.00021062605571411995,0.0008413820841000146,0.0005659386810540076,0.0018450485867168454,-0.001096962922378653,-0.000172861735085598,0.00021871637941918936,-0.002563085727835067,-0.00036212757597974725,0.0003869734522556942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W1,220347,0.046549466123371006,0.032877720371099324,0.015107656502166425,-0.05157599156013796,-0.002991949242119968,-0.03936300282861459,-0.0008177015374864078,-0.00180634133870804,-0.0009402305669922258,0.007038455923613151,0.007244527782711863,0.007054213686655046,-0.003963359084941936,0.0051704274267906,0.004089779470620432,-0.0002927422321383351,0.0015645248652855755,0.001919986994111578,-0.001535119800630033,4.2495172013541735e-05,-4.224573739464754e-05,0.0005259293917441519,-0.0001839647990899357,0.0004449644953050441,-0.00041227253227186443,-0.0001321237850137656,-0.00013981936872422383,0.0002361961316776013,-3.584297774114729e-05,-6.663826847042706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W2,220348,0.014572793157348142,-0.0591721612179712,-0.002595198338708087,-0.025389599352474253,-0.04054157619220171,-0.014708231556336677,0.013400378785394917,0.006758202989363552,-0.00931118616440716,0.01825579202998924,-0.009027234772339162,0.0060758584798631275,-0.000900440041494936,-4.051771761447124e-05,-0.0022870818385262266,-0.0001507217068767363,-0.0020280726418144264,0.0008057946305651069,-0.0003878075608162862,1.6855885557256618e-05,7.271482866862872e-05,0.0003550929623155269,0.00044997497638402616,7.40188406193168e-05,0.00036605781137170586,0.0006340691231772348,-2.0128749810709054e-05,-0.00010373705318976874,9.306557758258204e-05,3.066474288766844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W3,220349,0.07857330741518972,0.07447507511407285,0.0005027701606710937,-0.052646967691858636,0.02479107371672537,0.010833295421647668,0.0008524678510148804,-0.0028716026512666027,0.0017461275027558108,-0.007182129833075733,0.0008503703930748609,0.008740201999653809,0.004148234805243647,0.0026802889071221047,-0.005861955377925847,-0.005678248572349473,0.0006734128919482898,-0.0022916185849839827,0.003260090635569152,0.0013345926802574724,0.0008386577561553091,0.0015424234898401311,0.0005132380695293604,-7.922496861298807e-05,-0.0008982645083972349,-0.001706048824333166,-0.0005796368372802444,0.0005867873367842314,0.0005071417921460064,-0.0003547452935791312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por3_W4,220350,0.06853610245931106,0.07512641746201508,0.004327713043441219,-0.051075772539136664,0.011352760884813386,0.00996507977464539,-0.004421376978748591,0.0027428372748659947,0.0023850112320477996,0.0018159289497909825,-0.007031855066455089,-0.004817722080943713,0.0006625314985792479,-0.006062562561901125,0.0052254802301929075,0.0015722344885840504,0.00035137853036078216,0.0017275063317765214,0.0005234921547438635,-0.0016492592618721604,0.0005146600951818271,0.001003687111908185,-0.00034946282133645857,-0.0002708698193439389,-0.0013019584888071959,-0.0006087356653893253,-0.001966596545725852,-0.0011189223198037903,0.002497333074269379,-0.0001899253750535016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E1,220351,-0.030090193252481898,-0.013271324058670613,0.08662873804949511,0.012552251405371011,0.01162900322515139,-0.018804490009363798,-0.005789936757387526,-0.0005585709782393404,0.002552134573009213,-0.002706688777318513,0.002509612123407215,-0.005750255722030025,-0.00134261136794197,0.0031263578119611786,-0.0002246222680317359,0.0006024814295100864,0.001753281340403637,-0.00010285377714068495,-0.0003781217113121909,7.914907501280525e-05,-0.0002045560978129835,0.000412021531628124,-0.002774228592453875,0.0034219539172723975,-0.0012739805488688925,0.00132231790873614,-0.0004952574589887294,0.0012114664422249836,0.0006207402546253644,-0.00012014917357953355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_E2,220352,-0.05194748446082246,0.0002982395062030214,0.06949304195342187,0.014391552662249877,0.0016953559354596862,0.01565130431508166,-0.012339340347239974,0.0007828418883656092,0.0017313485367857332,0.004539470600623941,-0.002352389786335253,0.009795130226452195,0.0047778533356625345,-0.001838483244716347,0.00027532782389026153,0.0015269293367918958,0.0019818888336336497,0.002678413053845528,0.0036924512576304645,0.0009350819437791978,-0.0013916205174271023,-8.576242510069032e-05,-0.0022905031551129925,-0.0012620160893086632,-0.000350598647341259,-0.0012076475634063284,-0.0007201908818175654,0.00021476963313805323,-4.8269147230995145e-05,0.0007084658004616194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
