sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
Por2_W3,220333,0.15490631262931592,0.15381190825756505,-0.06897339512876029,0.008910853724702962,0.05608126336795083,-0.0075010432240643415,0.06648360997358048,-0.02100472676825177,-0.0015259111132139326,0.002862259546127763,0.013634302862168313,-0.00788848512156871,-0.01038391802231794,0.004004611881577677,0.00246553026947415,-0.004629172040506576,0.005927259735332487,0.005519030551370819,-0.0025508583765816127,0.0017698675400291265,0.0008394634206154611,-0.000628684990694004,-0.0007238057464187904,0.0010486190831293023,0.0007554400730990182,0.0004547360089755982,-0.00034107010420639364,-7.94017149617797e-05,-2.3171619266592065e-05,-2.2207170538661578e-05,4.649898088025972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_W4,220334,0.1397011607249812,0.14378461612770493,-0.054783533207389955,0.00801874931508023,0.051572072820991334,-0.008799738661087938,0.00698524564583309,0.01568519994654291,0.020778751027970197,0.02316573727085618,0.011214257432630374,-0.03610329317172532,0.003919745985400989,-0.002443703085794755,0.010293534305572258,0.00905886614943549,-0.009753653202985366,-0.003106002832142863,0.001765805264570788,-0.0009039767557654817,-0.0030520724301536096,-0.0015869814304964017,-0.0008859356647041071,-0.005168691179111283,-0.00031332415514104224,-0.0012405172577456818,0.0014295330052115525,-0.0007497811253808556,0.00014392536435802565,-0.00048258181481074903,0.00016570428247923363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_W5,220335,0.1400267919944309,0.14556349497501586,-0.05629838201952155,0.00025138161069202555,0.009899698372359706,-0.0068836594366580755,0.009638732640817745,0.017609541519205366,-0.017697734967293124,-0.007826828750715482,-0.021187670358330885,-0.005055014776465277,-0.019349731724644135,0.014374328421022963,-0.01667507567570006,0.004217818623748826,0.001704393450596249,-0.001862567842141826,-0.004907097193783758,-0.008568533262740383,0.007389755090185484,0.0006349811149298973,0.00760201290042557,-0.005552408525865993,0.0018470863400292484,-0.0013016453162930602,-0.0006125971813962116,-0.001388162932087498,0.00034214248213473077,-0.00018811884762219078,0.0002302303178681667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_W6,220336,0.17620271677820162,0.17349418705037953,-0.07904331802083203,0.000954399376353551,0.060508661634248916,-0.020135929489387208,0.011463536205884245,0.031020070167522493,0.046908029646573604,0.009584126377745274,0.010017620426429742,0.01942807486059537,0.016739709205502686,-0.010513131730995436,-0.006643561417706577,0.008043063341806114,-0.0038401209104373273,0.007408060983683686,0.0024409964530254075,0.0016012072204726192,-0.0028546222547099175,-5.556411281857711e-06,-0.0004334194131049869,-0.0022786047434859642,-0.0011172510739574685,-0.0022568718380452787,0.0010234384641593975,0.00019147808339772278,0.0002425202626445119,-7.66953123490939e-05,-1.0282224975184796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E1,220337,0.14540670487568766,0.1510150214126603,-0.06531080803270287,-0.0003686313388902093,0.008377418606467875,-0.004766984120415035,-0.0074865216054201735,0.0051764486452300145,-0.012002057501718375,-0.014436113993100077,-0.024778843900788054,0.028099274049043325,-0.005917596191268365,-0.01502289474331575,-0.008944536399512218,0.0021835312623471595,0.0019597094727792446,0.005827668056253602,-0.0011304231317156137,0.009785429864813781,-0.005647515810110482,0.0010965840217364515,0.00024495823557939137,0.002934248483931915,0.0005642607104620235,0.0003072300514187197,-0.00010497337837213188,-0.00031970245019097347,-0.0002750043968667742,-0.00029556168356409954,0.00018298099159423846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E2,220338,0.13287620731050814,0.1252118883188007,-0.049051142706589265,0.019954080788045808,0.0302944344560616,0.005365746592304118,-0.03833424007673968,-0.03372029465011135,-0.04096342749306,-0.01958566469571841,0.007376294916897242,-0.013090845828921444,0.003949231415688881,0.015682019455658863,0.011849605546101833,0.0055907761595012945,0.00028966727713754345,0.004808797895376021,0.005235949542203911,0.01302328893912243,-0.005264899692627657,0.00508289080118761,0.007848610854367449,-0.0009270350121037046,0.00039534570178019593,-0.00176032057133072,0.0004562393177305329,-0.00032117312800165003,0.00038801694225229966,-8.186660923447602e-06,0.00012956541676102906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E3,220339,0.13334268669234453,0.12802833697868188,-0.05174887474824019,0.012326787329835599,0.007312835274148134,0.007099461434703516,-0.02023397627973578,-0.019101260963070847,-0.012164531373569012,-0.019767147878245458,0.031168580533383342,0.005603096493000805,0.006004908579533652,0.017430055056269593,-0.006015570735098087,-0.005775793002718906,0.0022390085159987336,-0.0030824444518437887,-0.0022870426350170394,-0.011394781667402733,0.0066549170046476015,-0.0016574940944447856,-0.003377464291589766,0.0026813083040899124,-0.0015109597517282624,0.0010584159289740009,0.00046201743647971875,0.0003876105908361681,-0.0005103447899634789,0.00014427419078937232,-0.00019829020225722825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E4,220340,0.18313515431748653,0.17994825271067952,-0.08541966154497696,-0.00563081784953517,0.04939376651983924,-0.014720014610855146,0.021203094978672746,0.039761225137767024,0.011269600038041139,0.007204215549874725,-0.01594032187838324,0.004631770486978187,-0.006561735587776969,0.016193714760159718,-0.004146221539348748,-0.009309003889613815,0.005644233508645233,-0.010527942921487439,0.00642533563308724,-0.0003844561227999022,0.00030015714190683763,0.001052275309621901,-0.0033548043175109163,0.004260642164932629,-2.954348410182106e-05,0.0019197625094977667,-0.00015432628081609367,0.0020171119032483106,1.544578673402511e-05,0.000572026327328766,-0.0002037818616943689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E5,220341,0.13550861545741227,0.13384260016736832,-0.05552267822263602,0.0050373740171814905,0.01021049687351287,0.003060458000342375,-0.017890524947805544,-0.011564383234283373,-0.031867956906465225,-0.008151362737498427,-0.027779300354407014,-0.018000598132702737,-0.009051909730134079,-0.007669147481625074,0.0022504530616045608,0.0021044543358147553,-0.0008970007657563739,-0.00761449202339641,0.0019110114779868441,0.0005361812154275426,-0.004820454944312896,-0.004679074857854732,-0.011560386354596146,-0.0006363240846721869,-9.097629697847946e-05,0.0007291783060571586,9.672064841588363e-05,0.0011165073274202447,-0.0002566297829101752,-2.7547240161457492e-05,-0.00019144926857074762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por2_E6,220342,0.13385876924332613,0.13406891568633988,-0.0530653096298037,0.011229498663814383,0.07420952523075361,-0.01151550998785764,-0.015691312716793693,-0.005921363541851913,0.017312768044442827,0.01940623317631103,0.0024792648738290986,-0.002434520484777654,0.003429687945391358,-0.0022320695278987006,0.019043197141616352,-0.015164564737142762,-0.0021459321952744933,-0.005446042215313453,-0.00031915650356937166,0.0010578995050417388,0.002696180523724132,0.0016625907593090894,0.004213358745148109,0.005916796949543494,0.0003394281171513446,0.0027132046850769304,-0.0016657770511323256,-0.001477373216223783,-0.0006434033112842941,-4.9030232052833136e-05,0.00010937776138561342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
