sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
Por4_E4,220354,-0.00268594193238772,-0.10175247124842339,0.35284072874953737,0.017962081364230557,0.011644007285770983,-0.024709253347405622,-0.02061274606697969,-0.011572684614498,0.021638346442037062,-0.013626877748607331,-0.0032513328007758814,0.010250707071842748,-0.0012822671085116258,0.006435306198155782,0.006431047504884474,-0.003293353042549944,0.011184584215002456,0.0009838845902798907,-0.004309557182097171,-0.00533309335601738,0.0006541091282086667,0.02048079554366825,0.0021828521316232764,-0.005302819618196738,0.009608467829527012,-0.007748781494726994,0.0002649942515234965,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_W1,220355,-0.020713005148492038,-0.10885400143933245,0.3316098196295173,0.022038050591969154,0.02040820712338983,-0.017556838393003173,-0.027229062753914533,-0.013460656751276421,0.011387724652010791,-0.061164739080410015,-0.00456618233527079,-0.03127557087544752,0.0022806966670887606,-0.008271498614336383,-0.006632034751955852,0.007582836381019748,-0.012534321070342394,-0.0030204384529566946,-0.011174941606322725,-0.015475582179450685,0.0016072594639221552,0.0021783661871828805,-0.0028443688997888466,0.010421648541265762,-0.005058497403844222,0.004704246830146529,-0.0001717074026299791,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_W2,220356,0.03939746056470622,-0.10923145339735704,0.34534877689281046,0.007186364686421554,0.01407490587149806,-0.009750442939807815,-0.025755896066869406,0.003500978678962222,0.015501725768234635,0.04847409752317627,-0.006201247137630434,-0.0035457951129365638,0.0011770832504607574,-0.00017250051314864317,-0.006512161018487367,0.010132288201803792,-0.01777878938174574,-0.020849129729062357,0.0054335843659168125,0.004960631064339748,0.004784402112005927,-0.013892007663870954,0.0013942061944397046,-0.002160199857375852,0.004151416474869671,-0.00490410748928081,-4.728102204095308e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_W3,220357,0.05125029105928519,-0.10073548537948536,0.3579664492657548,-0.0052344857546274244,0.08194253122682178,0.05016081225954477,0.02858857752285241,0.029533472422904057,-0.008890172352511475,0.05694675699705233,-0.004497114940282244,0.02065163482698818,-0.003437293649151116,-0.003802066347083829,0.0007452126238620788,0.0014854475948523533,-0.0037802857846318872,0.0023967131339386882,-0.0034092878087265996,-0.008457054946098346,0.0017402193053195829,0.007982155085901246,0.0019061138296116126,0.006532082872561245,-0.0011660355782755181,0.0010335242325519548,3.377492873160055e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por4_W4,220358,-0.0008328262730083159,-0.10022421547750554,0.3578709621366658,0.01433661427899224,0.011155750510729572,-0.02733157436672406,-0.020178976247267662,-0.012419649054647314,0.022593591757198217,-0.0009972232832453772,0.005792445159113807,0.020586626625087888,0.0010485871264616338,0.009111132737577458,0.011755957397852993,-0.0001808356260510175,0.019040548795344,0.0071078546225864965,0.008693693758292032,0.008315648141378067,-0.002149456987239376,-0.0027105051128771224,-0.0033418202312668174,-0.005086666027263155,-0.010461855054016396,0.00744407674049842,-9.526973579899763e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_E1,220359,0.23172178745859798,-0.0757027496871703,-0.08693848759688941,0.11811912035078222,0.05325369599580635,-0.042879847745486664,0.07294209362867596,0.005611629885681873,-0.010953479792289276,0.029885068188926386,0.005183298409897003,0.013238519696584081,-0.0012229786079228657,-0.006050616032016997,-0.016850482047825084,0.030549717504509147,-0.007649672618538357,-0.02718802181490499,0.0016834536061609531,0.0012979951827480941,0.0004967213524319786,0.009349552514565634,-0.008816943783951205,9.08384206442391e-05,-0.00627363648319735,-3.510935999855936e-05,-0.0002088732789928841,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_E2,220360,0.18894771559921542,0.17640036555973632,-0.060569444856205974,0.11819890549103207,-0.0002919211646916869,-0.16691781847535234,0.031652000063335906,0.012450024904233827,0.03026327689064025,-0.001483577687666945,-0.0039040173871198692,-0.02743186989450435,-0.00416878694517158,-0.015727178071791786,0.021851819716515695,-0.004316000751452239,0.003846332456092766,0.005111775837254306,-0.0020411315592530907,-0.0024479061259828428,0.0016194928122827239,-0.00284641078974346,0.002568860720315298,-0.001138393884752584,0.0011356004916294982,0.0009408524842052732,2.9322869786764295e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_E3,220361,0.006319309306605932,0.43714416132771744,-0.00534144235791687,-0.1559040910735401,0.0891894833613385,-0.0739714499152315,-0.028233296693738516,-0.020139570751827433,-0.014346567620465427,0.012186232213608565,0.021309086487299088,-0.0007408455520829544,0.0221759916439398,0.00890037843339276,-0.01698277259261925,-0.008599516932298781,-0.01588316619369668,0.00981922694346383,0.008628973101761786,0.012682985066199843,0.019839360402472774,0.010428212858808437,0.0023375999749493045,0.0024688790142540387,-0.0018349142929930719,-0.0021838819578146366,0.00016085367222939124,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_E4,220362,0.012583993268540752,0.4419294833884355,-0.00984598991726357,-0.18437629361019392,0.09278321562744953,-0.07868095713038346,-0.018194790681531684,-0.0032583416301721515,0.014328889174642884,-0.0004619132854496712,-0.013112522886752659,0.020721866208817972,0.012102268766017782,0.008604658232616741,0.006480540437582531,0.013988033590845515,0.005138772324403575,-0.008199533853144704,-0.006395489968307477,-0.006848796404130365,-0.013817249126117957,-0.011559508096215887,-0.001922899571096664,-0.00041775435162387883,-0.0008925193932225701,-0.0007708748567219,-0.00014138437597510192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_W1,220363,0.24723154765924493,-0.0786792167573811,-0.09299223662440409,0.11466871172717782,0.043994632139480856,-0.04572375634106023,0.0592717681319563,0.011175387511747938,-0.00790764562462333,0.024211796207846425,0.006548263293072648,-0.000152133125022663,-0.0070492983641480935,-0.013520158350618395,0.013749391029931146,0.0008921064211110855,-0.016267018014903583,0.0016877299369110175,-0.003525762787057757,-0.0022326055621551713,0.00626422414183978,-0.005484289987621338,0.006692886802406775,-0.006335053926265567,0.007174268484979523,-0.001656749567886772,0.00035319836215097234,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_W2,220364,0.2754767171871631,-0.07145325128392177,-0.10777102058565151,0.08491175907014681,0.03449129352449136,-0.06030204873029677,0.06803140461231706,0.0191990193820062,0.007621178896443397,0.037523641662584914,-0.020748977332608196,-0.012860299460669326,0.010863179979235754,0.012008222291410473,-0.036612883849932845,-0.027654758576466557,0.003604255134391368,0.016155268195331394,-0.004381853046142266,0.001631929095174771,-0.010371158639319812,0.0020638800770575966,6.583041441997118e-05,0.0017076766017990767,-0.0008122620629605644,0.0021633004182302407,3.3183872514631824e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_W3,220365,-0.0025077423214747902,0.4432892249715691,-0.02173348118684298,-0.1772793473486608,-0.04960498981205321,0.024694187028422493,0.04996422373213808,0.04353626194949992,0.0714743871781604,-0.010300317281352995,0.022816062354004393,0.00639710391455138,0.008676859728177855,0.003449223137496075,6.47467446672116e-05,0.007539988505587347,-0.008004998716652403,0.005577535980774625,0.0038379517051226777,0.0012958075482077266,-0.0021269408053173466,0.001087053506324984,-0.0007497749680354453,0.0020590390890391974,-0.0003868725461786394,-0.0015464824885573563,-2.183771351247211e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por5_W4,220366,0.020121747519477245,0.45160445839630825,-0.0024487868827722625,-0.18390188252792602,-0.033856504903656694,-0.022728328366703656,0.03389448949664553,-0.018222623089988555,-0.062483646637197306,0.0007761615924080354,-0.011999174489221479,-0.0047108938360324575,-0.017899259697430513,-0.013675419951904164,-0.002228022193177829,-0.004401572572553127,0.010530047728383602,-0.005755778415526435,-0.003988557765781326,-0.0034467329346531705,-0.001545150578444107,0.0012312387142581478,-0.0008407112055364342,-0.0032939775163363357,0.0016523729965117692,0.0025532365048483215,-8.049722685917344e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_E1,220367,-0.2916929941127072,-0.13778071493763108,-0.06008478391523944,-0.032366113847511785,0.0074930485718281556,-0.09899785821661038,-0.0379552990971502,0.08225141452483088,-0.057853803671825604,-0.00038545799120067803,0.023140517810312317,-0.009590307513997675,-0.043506379074813216,0.016007895919815194,-0.0008087986548878949,-0.0005250472589480334,0.0038847704137899854,-0.003382780001588095,-0.0017817026753790008,-0.0011969033254996561,0.001617584214258322,-0.00020971727496389323,-0.0004455589986533071,-0.002415385095523244,0.0011052508871179799,0.0021437075991056717,-8.218837855646144e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_E2,220368,-0.2730321270580882,-0.1325522618645998,-0.0944037548984931,0.006067616804195473,-0.012421763357815353,0.012316772419641098,-0.034924882749897454,0.014228725486423094,0.0036190959924463973,-0.008325787085651926,0.017905101219544393,0.015562258403350298,0.03466396892522749,-0.012771188889858797,-0.021206773251056917,0.0019356871744341602,0.022380450291809996,-0.011433140531920103,-0.016042551177608853,0.001224727242550621,0.004380713900129074,-0.00244678337240021,-0.007443972106995483,0.000497617143725148,0.0046285449887572255,-9.371594266266591e-05,1.92866438146691e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_E3,220369,-0.2820576011364734,-0.12754259195673365,-0.11615558700096816,-0.005996682899695475,0.0513021918136801,0.06731254797342666,0.02758137306165146,0.029963376970636176,-0.01490556600175561,0.004565700499534011,-0.024935840393133336,0.024718522234179786,0.013165966779544298,-0.0024822461700144296,-0.015338626537417351,0.012170566098920976,0.003926712175786091,0.019375633661909072,-0.006880574340849224,-0.0009713878143053585,0.015587543387532172,-0.004904891221493852,-0.000839902506061563,-0.005452678721675418,-0.0015036484060132536,-0.000993148811493995,0.00011255945138220874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_E4,220370,-0.27138234908606845,-0.1569237095983547,-0.11543042509044271,-0.058465112145075035,0.09407330270595217,0.009704745751528746,0.04405184954793614,-0.033294675375476916,-0.0400898275719138,0.01553535237762965,-0.004978842190032734,0.0054989032420744354,0.0013760309760686331,-0.008473112189959288,0.017954677666253534,-0.01649163955642984,-0.004087268923718554,0.0025655848317504702,0.012139802728640618,-0.0007963134250205715,-0.004973955007417199,0.00360960087915987,-0.007377022319562843,0.0016168417773523723,0.003574580262795007,0.004167830367152689,-0.00024482313135834355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_W1,220371,-0.3041754637125916,-0.11762233608123716,-0.06625617002956063,0.004026449307115506,-0.024907913213660333,-0.03701666039872669,-0.03529635671322808,0.06337044139212591,-0.013714496070469293,-0.0030916029313582806,-0.010676957043296208,0.0035643536377751505,0.021889319658367164,-0.019850837096977204,0.009262621979749124,0.0006927742070210824,-0.01392741432508589,-0.002776714848210378,0.022773925770882893,0.004476084613051605,-0.02466849386526389,0.011146610402568818,0.005651319895069005,0.00584685878236554,0.0031101099226690594,0.0006778948338367575,0.0006261987930305422,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_W2,220372,-0.2661373330510948,-0.12774958088961993,-0.08948165732307028,0.005162173491174699,-0.0023926208807939714,0.024687508104305967,0.004151516109639074,-0.09642649043454977,0.029545636133708208,0.0008392030229028118,-0.03669820506878629,-0.003090954150192191,-0.01948127034807631,0.021701139701696036,-0.010423457766602532,0.031098039160492752,-0.009631111033558784,0.02286730381380745,0.01119536218593456,0.007242934549883056,-0.005127541875723815,0.005101209144488401,-0.0032871460677322676,0.001296575697713083,0.009151705778186496,0.0037868217182709107,6.572239282756424e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_W3,220373,-0.26287134476630314,-0.1579590529902678,-0.09163620334614811,-0.04197270415072924,0.02648329743129644,-0.03634301127450385,0.00736520543784553,-0.09269137893390411,-0.005239574895835898,0.006660472298825374,0.006228245388678772,-0.00901553478428116,-0.01581773114748601,0.004474166164795345,0.0035864002413527824,-0.011585417501439788,0.006470253503046048,-0.01228749187556116,-0.003030670999531137,-0.0040347396751847855,0.0017495690367015254,-0.002367569774429896,-0.022190603578642915,0.004187846052643857,0.004701004780874411,-0.0012694176708008638,-0.00015593698403054394,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Por6_W4,220374,-0.2741753481488901,-0.1334528008834718,-0.09554392045633063,0.004272749073844809,-0.011496295828498771,0.01679532094151062,-0.022475045833715148,-0.02332649853723457,0.0137815100889276,-0.004009297442731739,0.0002743692244426863,0.01121691755663044,0.0417035426580004,-0.022082285016748766,-0.002468988684862237,-0.005752745234159654,0.0024942195190251356,-0.010511674097183678,0.005441966699179834,0.0016787038751208154,-0.01122110348301549,0.004394172929653186,0.004483452601677883,0.0026674162477094056,-0.003016785603031975,-0.0009447567447579122,-0.00019776524177754048,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.39996985123971757,0.2974226065457219,0.1708377888970341,0.043612082464353205,0.024125891709235316,0.018043952016817816,0.010498016761984717,0.009437492985371143,0.005422273777253193,0.0052668123808233555,0.00329601456058177,0.002321991834243758,0.002086057628751465,0.0015724241726077543,0.0011103303094673986,0.0008414898722336735,0.0007511696569097395,0.0006538699882131888,0.0005920179472484276,0.0005144406278666695,0.0004318456933469813,0.0004081401828064774,0.00030184814797618075,0.0002587732323576936,0.00014296920809231677,7.693170968113996e-05,2.916449303079644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
