sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
220373	Por6_W3	20240423_MY_SBR_Por6_West_middle3_field_MetaB_ITS2_Q2181837E1_Q2181232GB_2411-cv-1393_R1.fastq.gz	e3a045accd1512a2ee5d01ecc2f5faf2787e99e4f087f7c83643d13f8768313d	20240423_MY_SBR_Por6_West_middle3_field_MetaB_ITS2_Q2181837E1_Q2181232GB_2411-cv-1393_R2.fastq.gz	f6af5fd9eae46e5ef2feaac27a64676c8bf7ba9cca8cf9689c94171598fb5cd6	1154	20250219T114321_schloma1	2.483064942919785	1.0366296212293038	0.01436455734482498	1.0366296212293038	0.01436455734482498	0.0	0.0	0.0	0.0	1.0	0.0004158161336659862	0	0	0.041014591366145006	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	2.5
220323	Por1_E1	20240418_MY_SBR_Por1_East_top1_field_MetaB_ITS2_Q2181787EU_Q2181132G5_2411-cv-1343_R1.fastq.gz	f23599c6f98aab9195d307fdf53853ed0cb5d4c471b63d5a84bd2e3b4956c010	20240418_MY_SBR_Por1_East_top1_field_MetaB_ITS2_Q2181787EU_Q2181132G5_2411-cv-1343_R2.fastq.gz	3f0fd2fc6688ddc7c2ddef3fb670f48df82c915bfd9ba0bb341240bd0200ecdc	1154	20250219T114321_schloma1	2.5133930272432843	1.039055058106306	0.015126690798247286	1.039055058106306	0.015126690798247286	0.0	0.0	0.0	0.0	1.0	0.0004953324442751	0	0	0.037569060773480656	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	1.3
220370	Por6_E4	20240423_MY_SBR_Por6_East_bottom4_field_MetaB_ITS2_Q2181834EB_Q2181226G2_2411-cv-1390_R1.fastq.gz	f39c0fc371b4ec6f413bd15012d7192eea8d5dffd13bd1e9963d9c4ff966b3ca	20240423_MY_SBR_Por6_East_bottom4_field_MetaB_ITS2_Q2181834EB_Q2181226G2_2411-cv-1390_R2.fastq.gz	e0e254fa3e12879a1b3d6c6a8f2e0df89231b566bad193526eebbc64f325dafb	1154	20250219T114321_schloma1	2.5086338242762825	1.0372968511934992	0.013109446419502286	1.0372968511934992	0.013109446419502286	0.0	0.0	0.0	0.0	1.0	0.00034916201117318437	0	0	0.05094591163026918	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	3.2
220325	Por1_E3	20240418_MY_SBR_Por1_East_middle3_field_MetaB_ITS2_Q2181789EC_Q2181136G3_2411-cv-1345_R1.fastq.gz	41b5acd9d771668fc7ed17b2533b626647221c8ba3739c88e06be3896fe03ad4	20240418_MY_SBR_Por1_East_middle3_field_MetaB_ITS2_Q2181789EC_Q2181136G3_2411-cv-1345_R2.fastq.gz	d4583e83b3a52a4a3366a1a9c623b5ede0941090acec872fa3988b5bdf18d054	1154	20250219T114321_schloma1	2.522049954399694	1.0481892265599717	0.014945132535082816	1.0481892265599717	0.014945132535082816	0.0	0.0	0.0	0.0	1.0	0.0003530346268129799	0	0	0.04815980700773734	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	2.4
220372	Por6_W2	20240423_MY_SBR_Por6_West_middle2_field_MetaB_ITS2_Q2181836ER_Q2181230GT_2411-cv-1392_R1.fastq.gz	9f049218f239656a146c3b1f5c145d430a2704384eb41c45f3be210f7d756004	20240423_MY_SBR_Por6_West_middle2_field_MetaB_ITS2_Q2181836ER_Q2181230GT_2411-cv-1392_R2.fastq.gz	e7d8f44956966209b62976b19121cc08394aacfe8bf783f2d68bb431dcda878f	1154	20250219T114321_schloma1	2.5107104485629868	1.0414652162234757	0.014034380875637926	1.0412301907064196	0.014000805801772764	0.0	0.0	0.00023502551705613752	3.3575073865162504e-05	1.0	0.00043647596024711254	0	0	0.04962395917271018	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	1.6
220369	Por6_E3	20240423_MY_SBR_Por6_East_middle3_field_MetaB_ITS2_Q2181833E3_Q2181224GK_2411-cv-1389_R1.fastq.gz	b59c0574fc9721d50aca276aaf9e8ce868da8f215baca5edaa98e0eb1402be1c	20240423_MY_SBR_Por6_East_middle3_field_MetaB_ITS2_Q2181833E3_Q2181224GK_2411-cv-1389_R2.fastq.gz	40d3049702caddcd14ab5cdb7dfd09763b6f3707a3ed2eded9278382d8ac63b1	1154	20250219T114321_schloma1	2.5557483229238955	1.046148507980569	0.014033464415143804	1.046148507980569	0.014033464415143804	0.0	0.0	0.0	0.0	1.0	0.0005011951576837073	0	0	0.05644228544991904	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	2.1
220374	Por6_W4	20240423_MY_SBR_Por6_West_bottom4_field_MetaB_ITS2_Q2181838E9_Q2181234GR_2411-cv-1394_R1.fastq.gz	8fdd4d4b5d09f17ed7086a96bba558526c2ca2cc73287ad4551f2d263c090a4a	20240423_MY_SBR_Por6_West_bottom4_field_MetaB_ITS2_Q2181838E9_Q2181234GR_2411-cv-1394_R2.fastq.gz	d0c605eb2ccffa458046297886c58af2e21013a050a061be5127c7a1b04af2bd	1154	20250219T114321_schloma1	2.4799984643734643	1.0391968673218672	0.014742014742014743	1.0391968673218672	0.014742014742014743	0.0	0.0	0.0	0.0	1.0	0.0005374692874692875	0	0	0.05286394348894349	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	3.4
220368	Por6_E2	20240423_MY_SBR_Por6_East_middle2_field_MetaB_ITS2_Q2181832ET_Q2181222G4_2411-cv-1388_R1.fastq.gz	a607dd775fd3eb5b91100aff6858c7d920c00b5a01ddf777e0e04b7e850b016f	20240423_MY_SBR_Por6_East_middle2_field_MetaB_ITS2_Q2181832ET_Q2181222G4_2411-cv-1388_R2.fastq.gz	f4ccd120a00252d5d1d3d7135951f85d7400ba036d4f5979deca915f5d0adf62	1154	20250219T114321_schloma1	2.5940807799442895	1.0517061281337048	0.01472841225626741	1.0517061281337048	0.01472841225626741	0.0	0.0	0.0	0.0	1.0	0.0004874651810584958	0	0	0.052785515320334264	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	1.7
220367	Por6_E1	20240423_MY_SBR_Por6_East_top1_field_MetaB_ITS2_Q2181831EL_Q2181220GM_2411-cv-1387_R1.fastq.gz	85bd7b6aa4376952243f33883125bc617af91ea369aac295b22fe7ee07647a52	20240423_MY_SBR_Por6_East_top1_field_MetaB_ITS2_Q2181831EL_Q2181220GM_2411-cv-1387_R2.fastq.gz	2d471b55825aca5c12d4a7c477079b2074634a6a27b9188403fcddd7450b8b1d	1154	20250219T114321_schloma1	2.6198479697467434	1.062149050765881	0.015776003667061386	1.062149050765881	0.015776003667061386	0.0	0.0	0.0	0.0	1.0	0.0004965812292295352	0	0	0.052293823293479515	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	1.5
220329	Por1_W3	20240418_MY_SBR_Por1_West_middle3_field_MetaB_ITS2_Q2181793E5_Q2181144GS_2411-cv-1349_R1.fastq.gz	d91cd165cd11098be2a41803bb4018f5702d43c4d56b499ba0b63d16f255329a	20240418_MY_SBR_Por1_West_middle3_field_MetaB_ITS2_Q2181793E5_Q2181144GS_2411-cv-1349_R2.fastq.gz	df18f9e93782d888b928ce319ab1470b8d053eb5b975433457a6ed8c22ba00a9	1154	20250219T114321_schloma1	2.57513397642015	1.0539764201500537	0.015605573419078242	1.0539764201500537	0.015605573419078242	0.0	0.0	0.0	0.0	1.0	0.0005144694533762058	0	0	0.05581993569131832	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	2
220330	Por1_W4	20240418_MY_SBR_Por1_West_bottom4_field_MetaB_ITS2_Q2181794ED_Q2181146GA_2411-cv-1350_R1.fastq.gz	7c834c76355dd0924fc866fb7516c3937c3fa4f651980f0b3e3cf89839096b32	20240418_MY_SBR_Por1_West_bottom4_field_MetaB_ITS2_Q2181794ED_Q2181146GA_2411-cv-1350_R2.fastq.gz	53b16f81890107333b52cd2ea8666e06269b24fadd2ee7bf7cb9df0702f94874	1154	20250219T114321_schloma1	2.515691646149045	1.0444220966119915	0.014738010195235287	1.0444220966119915	0.014738010195235287	0.0	0.0	0.0	0.0	1.0	0.0004508097236189618	0	0	0.05319554738703749	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	3.1
220324	Por1_E2	20240418_MY_SBR_Por1_East_middle2_field_MetaB_ITS2_Q2181788E4_Q2181134GL_2411-cv-1344_R1.fastq.gz	f7cd3c84b4cd7d2c76246d2ab7e572240cb9edbd7690cb84d3bddddb1c6fba6f	20240418_MY_SBR_Por1_East_middle2_field_MetaB_ITS2_Q2181788E4_Q2181134GL_2411-cv-1344_R2.fastq.gz	78ae1192643c4aa4b3e721ef255f3d95a717719bfed8ce8e821f0f091f42924b	1154	20250219T114321_schloma1	2.523643562147995	1.0450565995650476	0.014637818546813139	1.0450565995650476	0.014637818546813139	0.0	0.0	0.0	0.0	1.0	0.0004182233870518039	0	0	0.0552612502091117	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	1.6
220328	Por1_W2	20240418_MY_SBR_Por1_West_middle2_field_MetaB_ITS2_Q2181792EV_Q2181142GC_2411-cv-1348_R1.fastq.gz	05c5ceded3b7ca5b6781df39c77589f523714665cd6db166cdfa7e6561a1fb08	20240418_MY_SBR_Por1_West_middle2_field_MetaB_ITS2_Q2181792EV_Q2181142GC_2411-cv-1348_R2.fastq.gz	722769beba4133a1f79e3d41017237ddf11d44eeebaa84f1049dcbf0eb8a40e4	1154	20250219T114321_schloma1	2.545939860546194	1.049535153980244	0.015216443927948867	1.049535153980244	0.015216443927948867	0.0	0.0	0.0	0.0	1.0	0.0005084253341080767	0	0	0.05559994189424753	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	1.6
220326	Por1_E4	20240418_MY_SBR_Por1_East_bottom4_field_MetaB_ITS2_Q2181790EF_Q2181138GJ_2411-cv-1346_R1.fastq.gz	a1f5f9f193cfb95df12fc791ea57be62e9139c94df290955e25f153336a61503	20240418_MY_SBR_Por1_East_bottom4_field_MetaB_ITS2_Q2181790EF_Q2181138GJ_2411-cv-1346_R2.fastq.gz	5717a8828d03a7db83ae8b74bcad43cb9faa64fabbe4c1ec2c448b30efc9d123	1154	20250219T114321_schloma1	2.7325166926050506	1.0432250614990712	0.0180731964456047	1.0432250614990712	0.0180731964456047	0.0	0.0	0.0	0.0	1.0	0.0006526432049801697	0	0	0.05773382197901501	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	3.4
220327	Por1_W1	20240418_MY_SBR_Por1_West_top1_field_MetaB_ITS2_Q2181791EN_Q2181140GU_2411-cv-1347_R1.fastq.gz	0e5698d25091b54f5b166931f107bfeedd5f5ee0c17dd5152a5d2d12d1c0dec4	20240418_MY_SBR_Por1_West_top1_field_MetaB_ITS2_Q2181791EN_Q2181140GU_2411-cv-1347_R2.fastq.gz	39f341712f7896d9be76aa54c5c2de4726ede2f142e914b42b0c3b7c0b860521	1154	20250219T114321_schloma1	2.5462932180851063	1.055186170212766	0.015375664893617021	1.055186170212766	0.015375664893617021	0.0	0.0	0.0	0.0	1.0	0.0004155585106382979	0	0	0.05651595744680851	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79425400	102.89149200	20240418	1.3
220371	Por6_W1	20240423_MY_SBR_Por6_West_top1_field_MetaB_ITS2_Q2181835EJ_Q2181228GI_2411-cv-1391_R1.fastq.gz	3ace05165ce9fdff65057538c0369cab8cf0a59bb1687d82df442b46ceb0653f	20240423_MY_SBR_Por6_West_top1_field_MetaB_ITS2_Q2181835EJ_Q2181228GI_2411-cv-1391_R2.fastq.gz	d3109a3575fdf5f61d78dbc3296dc15ac86bcd988aeac07368deb5756482aa6e	1154	20250219T114321_schloma1	2.5630638155696626	1.0446876044102906	0.014116271299699298	1.0446876044102906	0.014116271299699298	0.0	0.0	0.0	0.0	1.0	0.0005846976277981958	0	0	0.05951386568660208	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240423	1.5
220348	Por3_W2	20240420_MY_BB_Por3_West_middle2_field_MetaB_ITS2_Q2181812EF_Q2181182G6_2411-cv-1368_R1.fastq.gz	a402017cc0122beaa69eab749fc23bb4bdb5e7ffce3521d91b62d96cb835b38e	20240420_MY_BB_Por3_West_middle2_field_MetaB_ITS2_Q2181812EF_Q2181182G6_2411-cv-1368_R2.fastq.gz	f000db0d2d8c229e0dd9752a6d630a3b6904d5d6a935c1458f0fc330ee325ff6	1154	20250219T114321_schloma1	2.762338919166709	1.0415626750878624	0.018387408954311617	1.040340243467631	0.01833647430346865	0.0012224316202312433	5.093465084296847e-05	0.0	0.0	1.0	0.000865889064330464	0	0	0.019253298018642083	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	5.9
220364	Por5_W2	20240422_MY_BBr_Por5_West_middle2_field_MetaB_ITS2_Q2181828E2_Q2181214GD_2411-cv-1384_R1.fastq.gz	90b6666a9e9c8a66faaddbeefa883b921a59fa4030206577579bdd5ba5c8efe0	20240422_MY_BBr_Por5_West_middle2_field_MetaB_ITS2_Q2181828E2_Q2181214GD_2411-cv-1384_R2.fastq.gz	3fe69d2a7b9398916bc69b6d611e3169e6b445da02d07619e60d56aa9581433e	1154	20250219T114321_schloma1	2.539614312267658	1.0393045229244113	0.016999690210656754	1.0381428128872368	0.016922242874845107	0.001045539033457249	3.872366790582404e-05	0.00011617100371747211	3.872366790582404e-05	1.0	0.0007357496902106567	0	0	0.028345724907063198	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.80202800	102.89525000	20240422	9.5
220347	Por3_W1	20240420_MY_BB_Por3_West_top1_field_MetaB_ITS2_Q2181811E7_Q2181180GO_2411-cv-1367_R1.fastq.gz	80db6390c642e79eb4ff3084687fadcfb3748e7ad43f4e2539b03afe731ceb7d	20240420_MY_BB_Por3_West_top1_field_MetaB_ITS2_Q2181811E7_Q2181180GO_2411-cv-1367_R2.fastq.gz	b11ec3d4a964d511b0c4b3b01de034c6e77fe8718724fce363d351df81d975fc	1154	20250219T114321_schloma1	2.542882367779366	1.0267804590935845	0.01610190868578155	1.0265282098713528	0.016059867148742957	0.00025224922223156476	4.204153703859413e-05	0.0	0.0	1.0	0.0007567476666946943	0	0	0.04481627848314134	0	0	0	0	0	0	coral tissue	Cnidaria	Hexacorallia	Scleractinia	Portidae	Porites	sp.	5.79654900	102.90168900	20240420	5.4
